wikidata_id,xeno_canto_id
Q3314657,Cossypha-cyanocampter
Q1302765,Sporophila-lineola
Q1583515,Corvus-mellori
Q27075462,Horornis-parens
Q933567,Turdus-menachensis
Q790668,Calyptorhynchus-lathami
Q252851,Amazilia-leucogaster
Q1080361,Parotia-sefilata
Q943401,Pycnonotus-priocephalus
Q308199,Ciconia-abdimii
Q783071,Oxyura-australis
Q73857,Eumyias-indigo
Q1267629,Geopelia-humeralis
Q371028,Egretta-caerulea
Q16069857,Laniarius-major
Q645755,Haliastur-indus
Q1034934,Cryptospiza-salvadorii
Q1854439,Atlapetes%20semirufus
Q1267120,Buteogallus-anthracinus
Q1024919,Sporophila-bouvreuil
Q1260180,Leptodon-forbesi
Q534969,Patagioenas-inornata
Q2668302,Buthraupis-wetmorei
Q1261602,Eutoxeres-condamini
Q12256035,Cyornis-djampeanus
Q2998690,Hierococcyx-nisicolor
Q2668130,Nemosia-pileata
Q576912,Falco-hypoleucos
Q845292,Anas-rubripes
Q3111409,Turdus-subalaris
Q874711,Podiceps-gallardoi
Q1268404,Ortalis-superciliaris
Q686704,Pyrenestes-sanguineus
Q903611,Catharus-gracilirostris
Q17516886,Carpodacus-stoliczkae
Q1065121,Meliarchus-sclateri
Q1265466,Aglaeactis-aliciae
Q648896,Xanthotis-polygrammus
Q12267692,Sternula-albifrons
Q1124403,Peltohyas-australis
Q1588787,Vireolanius-leucotis
Q606285,Sylvia-minula
Q511979,Anas-sparsa
Q930624,Forpus-xanthops
Q1587355,Lamprospiza-melanoleuca
Q863585,Carpodacus-trifasciatus
Q62395501,Aethomyias-nigrorufus
Q27075181,Chloropipo-flavicapilla
Q27075446,Cecropis-daurica
Q722981,Platalea-regia
Q15889169,Zimmerius-petersi
Q1300858,Hylophilus-hypoxanthus
Q1260341,Megascops-clarkii
Q28922039,Argya-aylmeri
Q943387,Myiarchus-magnirostris
Q7471289,Batis-reichenowi
Q1049605,Passerina-leclancherii
Q1262228,Phylloscartes-flavovirens
Q1268322,Scytalopus-affinis
Q2667660,Lalage-moesta
Q27075385,Melaniparus-pallidiventris
Q185183,Podiceps-nigricollis
Q126925,Leiothlypis-peregrina
Q795565,Chalcophaps-indica
Q4763567,Thryophilus-pleurostictus
Q238954,Otus-rutilus
Q672048,Porzana-monasa
Q1587639,Dicrurus-montanus
Q1315092,Platysteira-castanea
Q210341,Cochlearius-cochlearius
Q1264233,Bucco-macrodactylus
Q902930,Tragopan-caboti
Q2270816,Stenostira-scita
Q31874685,Cyanoderma-bicolor
Q217725,Zonerodius-heliosylus
Q1305169,Pogoniulus-bilineatus
Q1586344,Acridotheres-albocinctus
Q187361,Zeledonia-coronata
Q2226102,Cinnyris-neergaardi
Q1923019,Platysteira-cyanea
Q27075593,Spodiopsar-sericeus
Q1262969,Myrmotherula-urosticta
Q1303334,Amytornis-ballarae
Q27075757,Viridonia-sagittirostris
Q3113953,Ptyonoprogne-obsoleta
Q1007804,Eriocnemis-isabellae
Q956855,Vanellus-duvaucelii
Q942157,Anas-wyvilliana
Q667969,Manacus-candei
Q737454,Cercibis-oxycerca
Q1300521,Phylidonyris-pyrrhopterus
Q3182646,Anthreptes-neglectus
Q1259774,Gymnocrex-talaudensis
Q1269318,Chaetocercus-heliodor
Q55112064,Pyrocephalus-nanus
Q386949,Nettapus-auritus
Q675783,Bubo-lacteus
Q1589801,Acrocephalus-rufescens
Q211253,Cyanoliseus-patagonus
Q27075050,Sarcophanops-steerii
Q834414,Nothocercus-bonapartei
Q776306,Arborophila-mandellii
Q1271482,Apaloderma-aequatoriale
Q16070194,Pericrocotus-albifrons
Q27075845,Crithagra-striolata
Q1271926,Puffinus-subalaris
Q540928,Lonchura-grandis
Q3318489,Phylloscopus-presbytes
Q2660392,Theristicus-branickii
Q3347218,Nesospiza-questi
Q1260783,Buteo-archeri
Q1265003,Oncostoma-olivaceum
Q273067,Remiz-pendulinus
Q1883973,Bubo-magellanicus
Q21416303,Ceyx-mulcatus
Q473671,Porphyrio-mantelli
Q1261221,Metallura-odomae
Q244269,Bostrychia-bocagei
Q27075079,Erythropitta-rufiventris
Q259826,Emberiza-impetuani
Q1277295,Zimmerius-albigularis
Q1589021,Turdus-leucomelas
Q911039,Antrostomus-cubanensis
Q184508,Lanius-excubitor
Q3115176,Edolisoma-schisticeps
Q841844,Rhipidura-albolimbata
Q1267444,Crax-daubentoni
Q3727728,Apalis-argentea
Q27074681,Leptotrygon-veraguensis
Q1628224,Centropus-burchellii
Q1264636,Asthenes-helleri
Q516108,Amazilia-cyanocephala
Q1065139,Ashbyia-lovensis
Q73878,Stachyris-melanothorax
Q110257380,Tropicoperdix-charltonii
Q1586490,Diglossa-gloriosissima
Q277514,Tarsiger-johnstoniae
Q1923429,Cinnyris-chalcomelas
Q995596,Celeus-loricatus
Q623428,Hemithraupis-ruficapilla
Q121221,Melopsittacus-undulatus
Q1274289,Neocrex-erythrops
Q73947,Rhipidura-phoenicura
Q27075680,Calliope-pectardens
Q2927897,Chlorocichla-prigoginei
Q1265896,Phoebetria-fusca
Q276185,Macronectes-giganteus
Q1930701,Plocepasser-rufoscapulatus
Q1272989,Herpsilochmus-pileatus
Q3114838,Nesospiza-wilkinsi
Q220985,Turdus-ruficollis
Q1260427,Macropygia-tenuirostris
Q27075726,Uraeginthus-granatinus
Q855348,Vanellus-chilensis
Q3325207,Momotus-coeruliceps
Q1261537,Coenocorypha-huegeli
Q1923081,Bleda-notatus
Q1301852,Gerygone-modesta
Q1923142,Zosterops-uropygialis
Q741289,Mesitornis-unicolor
Q3119519,Myiagra-erythrops
Q594049,Eophona-migratoria
Q27075625,Geokichla-gurneyi
Q747124,Tetraogallus-tibetanus
Q49002445,Pica mauritanica
Q220061,Lybius-leucocephalus
Q27074564,Dendroperdix-sephaena
Q942514,Ducula-basilica
Q1301144,Pseudonigrita-arnaudi
Q195518,Picus-awokera
Q764001,Macronyx-fuelleborni
Q27075562,Sinosuthora-przewalskii
Q1305064,Malimbus-racheliae
Q845946,Pseudibis-papillosa
Q757402,Cacatua-goffiniana
Q1273878,Synallaxis-rutilans
Q1316534,Melaenornis-brunneus
Q26603,Cygnus-columbianus
Q1035440,Campephilus-guatemalensis
Q27075426,Alaudala-raytal
Q3315551,Atlapetes%20citrinellus
Q902098,Apus-niansae
Q765964,Amytornis-striatus
Q1260853,Scytalopus-acutirostris
Q27075647,Cyornis-umbratilis
Q752489,Phylloscopus-bonelli
Q1271400,Prioniturus-discurus
Q2670028,Turdus-reevei
Q790641,Campylorhynchus-griseus
Q3726410,Pipilo%20ocai
Q1269659,Patagioenas-picazuro
Q782038,Chroicocephalus-novaehollandiae
Q1158219,Apus-bradfieldi
Q1271772,Sephanoides-fernandensis
Q1586651,Spizocorys-personata
Q1267254,Pterodroma-leucoptera
Q27075832,Crithagra-symonsi
Q21415896,Ceyx-meeki
Q1035115,Heliobletus-contaminatus
Q3281154,Thryophilus-sernai
Q1271806,Hypnelus-ruficollis
Q1142785,Nucifraga-columbiana
Q1588470,Hylophilus-brunneiceps
Q2701378,Cisticola-cherina
Q1587927,Cyanolyca-mirabilis
Q1078223,Gallinula-tenebrosa
Q3119584,Myiagra-hebetior
Q1190674,Emberiza-spodocephala
Q829675,Callonetta-leucophrys
Q1591354,Cincloramphus-mathewsi
Q426947,Hylomanes-momotula
Q1276519,Dendrocopos-darjellensis
Q580893,Contopus-cooperi
Q903123,Conopophaga-ardesiaca
Q10489324,Dendropicos-spodocephalus
Q1266063,Myiarchus-nugator
Q27075524,Trochalopteron-squamatum
Q384301,Arborophila-gingica
Q1583749,Motacilla-maderaspatensis
Q639676,Ploceus-nigerrimus
Q1273156,Aramides-saracura
Q376038,Ramphastos-toco
Q1274601,Tetraogallus-caspius
Q1269438,Metallura-baroni
Q228125,Coereba-flaveola
Q27075022,Psephotellus-varius
Q2823617,Gampsorhynchus-torquatus
Q691556,Calicalicus-rufocarpalis
Q27075526,Trochalopteron-subunicolor
Q901568,Molothrus-ater
Q1590370,Phylloscopus-ijimae
Q27075597,Gracupica-contra
Q934460,Glareola-lactea
Q688318,Trogon-curucui
Q1026068,Basileuterus-trifasciatus
Q545006,Catharus-ustulatus
Q80736,Psittrichas-fulgidus
Q1189971,Topaza-pyra
Q1310768,Prionops-scopifrons
Q288485,Geopelia-striata
Q371633,Limnodromus-griseus
Q1924727,Vidua-interjecta
Q539547,Tangara-rufigenis
Q748290,Falco-pelegrinoides
Q27074572,Pternistis-swierstrai
Q2668576,Paroaria-dominicana
Q1272932,Lepidopyga-goudoti
Q607540,Anthochaera-carunculata
Q1272023,Upucerthia-saturatior
Q1260029,Nonnula-ruficapilla
Q1589253,Paradoxornis-heudei
Q1069044,Lanius-newtoni
Q845949,Agapornis-pullarius
Q959798,Scleroptila-streptophora
Q27075472,Horornis-flavolivaceus
Q3319526,Cisticola-chubbi
Q901735,Erythropitta-venusta
Q1261907,Oceanodroma-monteiroi
Q17560884,Hylopezus-paraensis
Q513267,Lampornis-viridipallens
Q1264444,Picumnus-dorbignyanus
Q27075723,Pyrgilauda-theresae
Q929423,Leptopogon-amaurocephalus
Q850528,Malurus-splendens
Q1062775,Chaetura-chapmani
Q1310722,Prionops-poliolophus
Q795547,Nisaetus-nanus
Q1302770,Dryoscopus-gambensis
Q2668197,Actinodura-egertoni
Q841119,Chiroxiphia-boliviana
Q1588260,Vireo-cassinii
Q1442970,Fulvetta-ruficapilla
Q1588485,Calamonastides-gracilirostris
Q5500381,Micromacronus-sordidus
Q2922481,Locustella-kashmirensis
Q1264146,Rhynchotus-maculicollis
Q22113728,Pardaliparus-elegans
Q1274153,Epinecrophylla-fulviventris
Q25769,Asio-flammeus
Q1304458,Garrulax-lugubris
Q109563481,Staphida-everetti
Q1178213,Quiscalus-palustris
Q1590417,Saxicola-macrorhynchus
Q1260592,Coturnicops-noveboracensis
Q1264654,Campethera-punctuligera
Q24191069,Ailuroedus-jobiensis
Q1075576,Cuculus-saturatus
Q3315833,Cisticola-textrix
Q2668611,Pomarea-whitneyi
Q1270713,Actenoides-hombroni
Q752461,Dendrocygna-autumnalis
Q26650,Calidris-alpina
Q1923481,Geokichla-joiceyi
Q645591,Cataponera-turdoides
Q898133,Erythropitta-erythrogaster
Q373114,Threskiornis-melanocephalus
Q25889,Mareca-strepera
Q73703,Prinia-polychroa
Q1084883,Myrmochanes-hemileucus
Q869376,Cotinga-maynana
Q847190,Nothura-maculosa
Q371582,Gallinago-megala
Q27075432,Atimastillas-flavicollis
Q2673459,Paradigalla-carunculata
Q27075687,Phoenicurus-bicolor
Q3314399,Cossypha-isabellae
Q26691,Gavia-stellata
Q901745,Touit-melanonotus
Q796386,Phoenicurus-alaschanicus
Q1475905,Sylvia-melanothorax
Q1266069,Myrmotherula-snowi
Q319545,Trichoglossus-haematodus
Q27075719,Onychostruthus-taczanowskii
Q912081,Oenanthe-leucopyga
Q27075252,Ptilotula-flavescens
Q194043,Alectoris-chukar
Q591208,Palmeria-dolei
Q27075730,Lonchura-fuscata
Q1070011,Alectoris-magna
Q1307046,Icterus-croconotus
Q2226089,Ficedula-rufigula
Q1264828,Anairetes-flavirostris
Q911917,Guira-guira
Q1305047,Sylvietta-philippae
Q576050,Regulus-calendula
Q720497,Phylloscopus-borealis
Q1268366,Streptoprocne-semicollaris
Q1272771,Nyctiphrynus-yucatanicus
Q1586950,Campylorhynchus-albobrunneus
Q12263362,Melozone-cabanisi
Q886506,Lybius-vieilloti
Q1260334,Burhinus-superciliaris
Q574607,Metopothrix-aurantiaca
Q495520,Dryocopus-javensis
Q1264035,Phylloscartes-nigrifrons
Q1924000,Cinnyris-loveridgei
Q863179,Merops-viridis
Q687695,Branta-sandvicensis
Q26467,Aerodramus-spodiopygius
Q1271841,Turnix-tanki
Q1260953,Ninox-ochracea
Q370391,Eupherusa-cyanophrys
Q2747209,Chrysomma-sinense
Q55114822,Edolisoma-remotum
Q2224336,Psophodes-cristatus
Q1923725,Liocichla-ripponi
Q27074788,Selasphorus-calliope
Q1271271,Polystictus-pectoralis
Q1588185,Sturnia-sinensis
Q98181400,grallaria-obscura
Q656919,Emberiza-socotrana
Q22661612,Ceyx-websteri
Q906589,Phrygilus-atriceps
Q641392,Amazilia-tobaci
Q763130,Rollulus-rouloul
Q3026821,Dicaeum-vincens
Q2226378,Spindalis-dominicensis
Q997313,Elaenia-albiceps
Q911041,Chloridops-kona
Q1262114,Hydropsalis-torquata
Q1091317,Zosterornis-nigrorum
Q12253402,Amytornis-modestus
Q1589215,Cecropis-abyssinica
Q687294,Gallirallus-sylvestris
Q288868,Phalacrocorax-featherstoni
Q20719997,Pternistis-hartlaubi
Q747785,Falco-concolor
Q3114737,Loxigilla-violacea
Q2495357,Parotia-wahnesi
Q305041,Ptilinopus-porphyraceus
Q839949,Platyrinchus-leucoryphus
Q839881,Erythropitta-arquata
Q1266201,Otus-manadensis
Q1259575,Eleothreptus-anomalus
Q1590848,Myzomela-boiei
Q20745779,Gymnomyza-brunneirostris
Q338798,Pterodroma-alba
Q997340,Pseudeos-fuscata
Q27075689,Monticola-semirufus
Q681933,Empidonax-alnorum
Q732584,Centropus-viridis
Q28845577,Clibanornis-erythrocephalus
Q786944,Myiagra-azureocapilla
Q961705,Picumnus-castelnau
Q27074609,Ardenna-gravis
Q303120,Amazilia-boucardi
Q1270549,Brachyramphus-brevirostris
Q1311755,Muscicapa-infuscata
Q164467,Hydrocoloeus-minutus
Q1262642,Pseudasthenes-cactorum
Q3538084,Thamnolaea-coronata
Q775948,Turdus-aurantius
Q1258952,Hemitriccus-inornatus
Q1267110,Megascops-sanctaecatarinae
Q839642,Pseudelaenia-leucospodia
Q1261008,Heliodoxa-schreibersii
Q1263725,Hemiphaga-chathamensis
Q1301311,Icterus-pectoralis
Q27075701,Oenanthe-scotocerca
Q1268737,Fulica-leucoptera
Q592362,Carpodacus-roseus
Q2668854,Amalocichla-incerta
Q871527,Anthus-rubescens
Q62123289,Montecincla-fairbanki
Q1310589,Dryoscopus-sabini
Q25740,Troglodytes-troglodytes
Q2941277,Cracticus-mentalis
Q1262123,Thamnophilus-murinus
Q2668626,Embernagra-longicauda
Q2752089,Caprimulgus-mahrattensis
Q1271259,Xolmis-rubetra
Q3727066,Phylloscopus-goodsoni
Q922333,Amazona-autumnalis
Q1065486,Oreomanes-fraseri
Q28914080,Phylloscopus-tephrocephalus
Q576762,Bucephala-albeola
Q246763,Rhyticeros-everetti
Q63877,Lepidocolaptes-souleyetii
Q1062614,Otus-magicus
Q1590184,Poecilodryas-placens
Q27074752,Nyctipolus-hirundinaceus
Q2128988,Aethopyga-shelleyi
Q2101643,Thalassarche-carteri
Q1274489,Cinclodes-oustaleti
Q1264058,Campylopterus-excellens
Q27074841,Psilopogon-chrysopogon
Q898979,Aegotheles-insignis
Q650748,Tanygnathus-lucionensis
Q1588596,Habia-fuscicauda
Q909180,Gerygone-magnirostris
Q1259002,Neomorphus-geoffroyi
Q2560908,Turnix-maculosus
Q1067859,Petroica-rodinogaster
Q1315489,Granatellus-sallaei
Q944035,Kakamega-poliothorax
Q73436,Gerygone-sulphurea
Q766276,Chloephaga-poliocephala
Q590788,Paradisaea-decora
Q2652216,Turdus-kessleri
Q1266171,Ninox-punctulata
Q1586847,Phylloscopus-neglectus
Q995834,Cinclodes-antarcticus
Q1923584,Cisticola-aberdare
Q182971,Hieraaetus-pennatus
Q1305144,Xipholena-atropurpurea
Q1264751,Myiarchus-phaeocephalus
Q790515,Pithys-albifrons
Q27075460,Horornis-carolinae
Q385723,Oenanthe-hispanica
Q27565,Aerodramus-ocistus
Q1301541,Icterus-leucopteryx
Q178942,Turdus-viscivorus
Q3726307,Phylloscopus-maculipennis
Q31632,Rhaphidura-leucopygialis
Q1075282,Pitta-sordida
Q606809,Contopus-virens
Q783125,Anas-gracilis
Q27075811,Crithagra-xanthopygia
Q942943,Discosura-conversii
Q254276,Zenaida-galapagoensis
Q374187,Spelaeornis-badeigularis
Q371205,Alectoris-philbyi
Q94533,Urocissa-caerulea
Q674080,Polytelis-alexandrae
Q276224,Pachyptila-crassirostris
Q901916,Lophornis-gouldii
Q1586466,Gracula-ptilogenys
Q1266228,Aburria-aburri
Q3315607,Garrulax-strepitans
Q940954,Microbates-collaris
Q2223813,Philemon-moluccensis
Q27075488,Locustella-montis
Q1587859,Pachycephalopsis-poliosoma
Q10912038,Phylloscopus-plumbeitarsus
Q3089436,Catharus-fuscater
Q1055856,Malurus-elegans
Q582967,Anas-diazi
Q468015,Tyto-furcata
Q1591580,Ficedula-semitorquata
Q497171,Megatriorchis-doriae
Q2406809,Tangara-larvata
Q251584,Alectoris-melanocephala
Q1923280,Carterornis-chrysomela
Q21973966,Pardaliparus-amabilis
Q10684497,Remiz-macronyx
Q93553,Lophopsittacus-mauritianus
Q3726245,Eremomela-atricollis
Q1083124,Cichlopsis-leucogenys
Q276202,Pseudobulweria-rostrata
Q839524,Athene-brama
Q2225846,Zosterops-everetti
Q2387330,Bleda-eximius
Q3315010,Cyornis-poliogenys
Q240529,Cyanoramphus-unicolor
Q62071686,Zosterops-socotranus
Q2668501,Nesillas-brevicaudata
Q74381,Chiroxiphia-pareola
Q1266389,Synallaxis-albescens
Q1301109,Prionochilus-olivaceus
Q241529,Ploceus-jacksoni
Q671577,Lagonosticta-sanguinodorsalis
Q1306857,Pipreola-jucunda
Q737254,Platyrinchus-flavigularis
Q1261174,Garrodia-nereis
Q200646,Mergellus-albellus
Q185213,Pithecophaga-jefferyi
Q1827545,Ficedula-disposita
Q729676,Bubo-nipalensis
Q1090163,Passer-castanopterus
Q222081,Cossypha-heuglini
Q1272616,Jacamaralcyon-tridactyla
Q1163578,Pogoniulus-makawai
Q912041,Ichthyaetus-leucophthalmus
Q1273147,Aramides-wolfi
Q1272954,Loriculus-stigmatus
Q27075613,Poeoptera-sharpii
Q1052818,Creagrus-furcatus
Q62566317,Athene-blewitti
Q1078590,Gallirallus-rovianae
Q1589130,Coracina-striata
Q1267042,Rhynchocyclus-fulvipectus
Q840349,Lophura-leucomelanos
Q1589013,Turdus-dissimilis
Q3643669,Cossypha-humeralis
Q1304903,Tityra-semifasciata
Q2670038,Zoothera-mollissima
Q793835,Amazilia-beryllina
Q3314790,Camaroptera-chloronota
Q27075749,Carpodacus-sillemi
Q1589382,Nesillas-mariae
Q482088,Turtur-afer
Q283670,Eos-squamata
Q11847092,Prinia-melanops
Q948750,Ducula-whartoni
Q12255959,Corvus-violaceus
Q26833713,Eupsittula-nana
Q1062449,Turdus-rufopalliatus
Q27075508,Oreolais-pulcher
Q790648,Ducula-latrans
Q11844252,Hypnelus-bicinctus
Q26675,Morus-bassanus
Q1264584,Trachyphonus-vaillantii
Q1273972,Apus-batesi
Q1260457,Synallaxis-beverlyae
Q27075492,Locustella-davidi
Q1276491,Leptopogon-taczanowskii
Q929945,Odontophorus-gujanensis
Q27129,Hydroprogne-caspia
Q1269998,Patagioenas-leucocephala
Q931663,Stephanophorus-diadematus
Q906972,Ptiloprora-meekiana
Q800212,Anas-bahamensis
Q26578,Luscinia-svecica
Q992570,Euneornis-campestris
Q25249305,Eurillas-virens
Q1263086,Heliangelus-exortis
Q1273443,Pogoniulus-pusillus
Q2828921,Illadopsis-rufescens
Q1268240,Talegalla-fuscirostris
Q3726393,Myadestes-occidentalis
Q27075589,Henicorhina-anachoreta
Q25398,Ciconia-nigra
Q27075514,Stachyridopsis-ambigua
Q187902,Porphyrio-porphyrio
Q1259444,Vini-kuhlii
Q935922,Muscipipra-vetula
Q781956,Anhinga-novaehollandiae
Q3367021,Myiothlypis-chlorophrys
Q1260704,Myiobius-villosus
Q1169696,Cinnyris-rufipennis
Q16060373,Zosterops-kikuyuensis
Q27075950,Myiothlypis-signata
Q1042037,Tangara-dowii
Q12266368,Pycnonotus-cinereifrons
Q27075716,Gymnoris-pyrgita
Q745796,Strepera-versicolor
Q1067829,Falco-fasciinucha
Q990174,Drepanis-pacifica
Q732340,Tetraogallus-himalayensis
Q888542,Botaurus-pinnatus
Q12253790,Arachnothera-dilutior
Q2088805,Thalassarche-impavida
Q1119575,Cacomantis-pallidus
Q780476,Sitta-ledanti
Q922524,Bangsia-edwardsi
Q2667824,Certhilauda-benguelensis
Q494424,Gallicrex-cinerea
Q2668081,Podoces-biddulphi
Q27074973,Aratinga-nenday
Q919707,Clytoceyx-rex
Q584813,Lanius-gubernator
Q1268763,Poecilotriccus-sylvia
Q2672657,Picumnus-innominatus
Q3275469,Ficedula-platenae
Q2226599,Leptocoma-calcostetha
Q2224805,Elminia-albiventris
Q778207,Iridosornis-porphyrocephalus
Q681214,Pipreola-lubomirskii
Q1261085,Ducula-rosacea
Q27075908,Setophaga-tigrina
Q244350,Netta-rufina
Q522449,Catharopeza-bishopi
Q3083824,Lalage-tricolor
Q28114227,Calidris-falcinellus
Q1269378,Phaethornis-superciliosus
Q1265270,Accipiter-virgatus
Q964539,Ducula-badia
Q1274005,Selasphorus-ardens
Q27075910,Setophaga-americana
Q1266194,Automolus-melanopezus
Q1268338,Chaetura-brachyura
Q650334,Myiagra-inquieta
Q1130168,Limnornis-curvirostris
Q1552922,Glaucidium-cobanense
Q683067,Eos-reticulata
Q1262221,Galbula-galbula
Q1302358,Lonchura-stygia
Q522791,Fluvicola-nengeta
Q4749241,Pheugopedius-spadix
Q1273118,Anabacerthia-lichtensteini
Q1316805,Tchagra-tchagra
Q244199,Sitta-pygmaea
Q1265893,Furnarius-leucopus
Q1311211,Gerygone-hypoxantha
Q2667555,Campochaera-sloetii
Q530194,Bartramia-longicauda
Q870099,Crypturellus-transfasciatus
Q127830,Accipiter-princeps
Q731910,Megaceryle-maxima
Q287613,Ploceus-castaneiceps
Q27075270,Gerygone-chloronota
Q1585763,Cochoa-viridis
Q127884,Pterocles-indicus
Q738687,Sylvia-cantillans
Q1591367,Macronyx-aurantiigula
Q28913159,Phylloscopus-burkii
Q1842931,Zoothera-heinei
Q27075242,Stomiopera-flava
Q105424804,Gypsophila-annamensis
Q1193740,Nyctyornis-amictus
Q839959,Platyrinchus-cancrominus
Q2668144,Schistochlamys-ruficapillus
Q1584955,Diglossa-lafresnayii
Q1268960,Otus-longicornis
Q244430,Ploceus-luteolus
Q643746,Zosterops-fuscicapilla
Q955155,Mascarenotus-grucheti
Q1269154,Inezia-subflava
Q1264299,Synallaxis-spixi
Q603374,Butorides-sundevalli
Q73574,Ficedula-zanthopygia
Q55114832,Edolisoma-nesiotis
Q1441623,Dicaeum-ignipectus
Q490242,Glaucidium-jardinii
Q1035779,Myioborus-cardonai
Q1587882,Drymodes-superciliaris
Q27075721,Pyrgilauda-ruficollis
Q1923414,Cettia-major
Q2927888,Arizelocichla-kakamegae
Q1268455,Nystalus-maculatus
Q27074606,Puffinus-creatopus
Q28355,Tringa-stagnatilis
Q648197,Pheucticus-chrysopeplus
Q27075496,Locustella-major
Q370309,Diglossa-sittoides
Q1039899,Conopophila-whitei
Q660160,Pomatostomus-ruficeps
Q1314587,Pipreola-chlorolepidota
Q1589981,Hemispingus-calophrys
Q207107,Cacatua-galerita
Q3315796,Certhilauda-brevirostris
Q3083833,Phytotoma-raimondii
Q4781147,Cantorchilus-modestus
Q890990,Ammomanes-deserti
Q663335,Passer-melanurus
Q1591168,Cyanoloxia-glaucocaerulea
Q2984130,Treron-griveaudi
Q839638,Lathrotriccus-griseipectus
Q774208,Charadrius-pecuarius
Q39277,Yungipicus-canicapillus
Q3143386,Upupa-africana
Q1264430,Pterodroma-hasitata
Q940820,Oceanodroma-macrodactyla
Q754043,Agelaius-phoeniceus
Q27075551,Moupinia-poecilotis
Q1262880,Hemitriccus-mirandae
Q244189,Branta-hutchinsii
Q516052,Penelope-argyrotis
Q3026814,Dicaeum-virescens
Q1049477,Nigrita-canicapillus
Q1923775,Zosterops-lugubris
Q3026826,Dicaeum-eximium
Q27075846,Crithagra-whytii
Q2225561,Xanthomixis-zosterops
Q12255852,Cisticola-luapula
Q619612,Trichoglossus-johnstoniae
Q18845,Cuculus-canorus
Q840094,Grallaria-squamigera
Q1259040,Carpornis-cucullata
Q1269875,Synallaxis-cherriei
Q998703,Ephippiorhynchus-asiaticus
Q1300865,Euphonia-affinis
Q1268271,Eubucco-richardsoni
Q1274668,Chrysophlegma-miniaceum
Q1589235,Thamnolaea-cinnamomeiventris
Q331179,Histrionicus-histrionicus
Q1268631,Pterodroma-mollis
Q580297,Cacicus-cela
Q605827,Circus-approximans
Q1586680,Corvus-palmarum
Q1194263,Prosopeia-personata
Q842538,Corapipo-altera
Q1259124,Phyllomyias-reiseri
Q1433700,Cyanocorax-cristatellus
Q18839,Thalasseus-bengalensis
Q779050,Mirafra-assamica
Q269284,Elanus-scriptus
Q127964,Pterocles-namaqua
Q998240,Hypsipetes-leucocephalus
Q2667927,Fulvetta-striaticollis
Q73459,Sitta-azurea
Q783177,Microcarbo-melanoleucos
Q917490,Anas-melleri
Q843175,Turdus-naumanni
Q1080923,Ramphastos-brevis
Q1267974,Coccycua-cinerea
Q753748,Agapornis-personatus
Q528256,Eos-histrio
Q28873067,Illadopsis-turdina
Q912111,Tockus-erythrorhynchus
Q1305198,Euphonia-saturata
Q541942,Prionops-gabela
Q3469625,Collocalia-dodgei
Q25243062,Curruca-layardi
Q2554381,Turdoides-melanops
Q863581,Thamnophilus-doliatus
Q3090712,Zoothera-talaseae
Q1301331,Niltava-macgrigoriae
Q30686679,Geospiza-acutirostris
Q62075760,Zosterops-emiliae
Q855281,Dicrurus-forficatus
Q15707874,Herpsilochmus-praedictus
Q3314811,Myioparus-plumbeus
Q1588332,Niltava-vivida
Q1588102,Cyanocorax-affinis
Q1265503,Frederickena-fulva
Q3726823,Pnoepyga-immaculata
Q716252,Regulus-goodfellowi
Q839857,Lophura-diardi
Q593018,Rhodopis-vesper
Q1263152,Epinecrophylla-haematonota
Q733777,Arborophila-orientalis
Q25640,Phalacrocorax-fuscescens
Q509183,Cyanolanius-madagascarinus
Q1059533,Phoeniculus-damarensis
Q3315456,Arremonops-tocuyensis
Q1923187,Schistolais-leucopogon
